ID_rec	ID_vow	label_wov	F1_1	F1_2	F1_3	F1_4	F1_5	F2_1	F2_2	F2_3	F2_4	F2_5
O_02	33	o:	505.42308120483915	509.50316384749215	467.85713007593273	495.0923372300888	621.0436806726624	2266.878554942641	2255.2836216206374	2161.651463720206	2239.3139071087094	--undefined--	
O_02	34	i:	434.5493421970672	436.55945802265484	430.40224174140553	404.0364480909646	376.0736719671441	2560.693756827088	2536.550776876264	2581.794102092222	2476.2644423768756	--undefined--	
O_02	35	e:	514.45755333617	548.2385645783231	547.706311525104	554.8256655098094	541.0132197063871	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_02	36	i:	488.66886871168674	458.3941903030572	335.4555004559161	358.9159499221191	382.04035564831986	--undefined--	--undefined--	2345.9296061285813	2511.096999572796	2530.0571667977965	
O_02	37	u:	490.945944805618	444.1152519950532	404.1880676033181	418.2458224471791	417.2438003980248	--undefined--	--undefined--	2465.047433438063	2320.7692233370253	--undefined--	
O_02	38	o:	641.9202437104524	490.9197068667653	496.4518154761133	488.11656489032936	470.402823335474	2118.772805739023	--undefined--	2742.7604196784996	2498.537454431493	2392.755897249752	
O_02	39	e	478.74749726900495	436.7137169861166	435.3460442248919	453.9920649548778	485.81184170577444	2206.025446212719	2328.2817009748487	2436.6475444171665	2409.662521749819	2416.53781061086	
O_02	40	A:	603.484867197822	659.714623691065	707.8946522479173	929.5775400654084	662.9110320605782	2167.6482528775496	1992.9261646148095	1815.08981552306	--undefined--	1663.068718141212	
O_03	0	A:	726.9205722742271	720.9240558511706	733.3135533273967	772.3921818414652	705.6355453704975	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	1	A:	629.3548536447171	654.0968713333896	676.8813744863621	659.8547221143692	662.0974421459331	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	2	A:	621.6749998328296	654.8550825203461	677.712575644029	686.6392837393541	673.2734814952223	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	3	i:	1927.0771291493036	1115.7131494541993	314.8671404594378	402.79460656719067	862.8218610715408	--undefined--	2021.244727304097	2203.172357294608	2232.7368051255407	--undefined--	
O_03	4	i:	399.3323499089793	416.01780332728947	431.1510879954097	446.6886397868125	468.1196127915628	2519.0002610417105	2493.7786840113417	2487.255850503094	2494.816867153953	2479.310323544432	
O_03	5	A:	542.9297058163413	605.333312237443	614.7116068093295	638.5786423828262	610.8204430721701	2428.5949287318053	2612.3248825905034	2699.35696277823	--undefined--	--undefined--	
O_03	6	o:	520.348309645681	538.9083622023114	562.0247567372851	570.9785457579026	443.0159961029129	--undefined--	--undefined--	--undefined--	--undefined--	1809.0324590555936	
O_03	7	O	577.2039486994659	575.6185939594982	619.5706165270819	643.8511526270163	626.0784465594053	2843.1720595530915	2445.429503387331	--undefined--	2598.4358629951225	--undefined--	
O_03	8	a	602.4540325827464	655.1760242106554	655.9859598830213	636.7127290778304	599.7589962767886	2550.819802723563	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	9	o:	523.4595219873975	552.3735178227457	580.0543329245044	553.2173359691482	467.46734891519526	1607.8591684424064	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	10	e:	470.1924378111724	516.8458698010636	547.4907908778451	556.4104921593631	550.177406146062	--undefined--	2173.792672014025	--undefined--	2362.542136430533	2796.3655037432027	
O_03	11	o:	507.64924697847977	548.8873255396346	587.1360361359762	583.2491445405739	561.9697411434777	2262.4561022052826	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	12	e:	392.6981616220165	408.6153475516976	457.30747117375694	579.7375778027719	628.678964972108	2486.253112128925	2478.03265678549	2365.3842560726957	2199.0063583423653	2249.4413083465697	
O_03	13	o:	556.2731243037946	518.0693949581552	584.8450598997706	590.3478926541294	590.0498257489561	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	14	E:	624.3356213329779	683.1362363237045	713.119455537532	704.7820138223419	636.2547919674959	2137.169518988915	2189.848571916969	2260.8200046169036	2184.696987667847	2244.7127935665994	
O_03	15	e:	495.70520235827183	530.1431468828789	566.8182584789214	564.5904929898421	544.6608383733371	2439.6617001166574	2354.6240857225794	2372.4843135730443	2304.3560385603955	2419.8971586140465	
O_03	16	o:	537.5577802327073	556.5155599584277	574.538772561206	566.3822961444156	550.8538061256829	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	17	i:	441.63669387015176	444.44338663412327	444.9899354184249	444.04857467399853	409.8384359007756	2178.26192261424	2215.467845141367	2226.819173760432	2204.70613609684	2188.6630518862216	
O_03	18	e:	365.33948565700376	416.12502910779773	500.92969253202403	578.6900552330071	616.4188605056007	2524.789141645825	2557.341975069024	2451.1415966321542	2409.7259716763037	2240.1675228180397	
O_03	19	A:	614.52948570632	629.161683061858	629.8643245439949	615.4160724577051	685.4550597055647	2164.8994818221377	2328.937448452889	2532.3197480508957	2617.6540983959667	2446.020992466717	
O_03	20	Y	285.6934971043196	153.90819308944015	2479.2577126102688	2372.630736978264	2414.627443124776	2462.547248408789	2514.3624267790055	--undefined--	--undefined--	--undefined--	
O_03	21	e:	462.8167748940912	449.0864434667227	443.50720877714775	443.4829109547462	434.7687932778889	2157.5414376968956	2017.8637401082374	2012.1029252503242	2162.5016947244744	2358.5208362554768	
O_03	22	i:	414.2161408233145	412.15228254254066	393.66883251577815	376.0298562834679	363.74656808600554	2224.2481338419516	2272.646062657874	2370.048993452025	2405.7994748231904	2420.3865297505054	
O_03	23	A:	542.1458636292296	575.1724311032062	616.1474900249827	634.029455545478	626.8901223467622	2130.032043860401	2141.957193693652	2198.794978936883	2101.012259182221	2174.6474101727913	
O_03	24	e:	635.4384853492016	587.6044060577996	1405.7346749177982	608.2791982483479	593.7308867436813	2114.3199716295794	2225.9486307846664	--undefined--	2131.7654576186833	2047.8748406814882	
O_03	25	E	608.4087640408571	608.3062511971076	607.8421876269877	583.0231557602931	1628.594227061919	2185.420379143277	2170.403695932682	2218.135395572351	2295.6211017950513	--undefined--	
O_03	26	A:	555.8803480624787	580.4541602130472	582.9775555155802	559.646274367985	516.4274218874585	2277.514609780598	2272.8204667904847	2330.855777895847	2427.2649471995983	2521.20031339202	
O_03	27	e:	377.5483687609802	407.84330019565755	512.9115032127635	609.5001256889707	651.2766356388269	2440.8642712816227	2451.917854653656	2283.5980468267144	2136.8049806167332	2406.8352000501004	
O_03	28	A:	644.4921652087527	661.0945333872865	1461.8077683383738	1503.3221881183138	775.8389092885826	2042.4922953079752	1973.5239578698618	--undefined--	--undefined--	2032.3253538244019	
O_03	29	U	626.0968822297712	604.725611239175	592.4483518589476	576.412573824625	558.0131646095545	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_03	30	i:	442.4433079241054	407.332417893152	319.2124089631569	189.0446198445754	368.996899853569	2399.9726829889805	2440.2867208210464	2532.9650400114174	2293.6981654013885	2389.5373785377055	
O_03	31	e:	594.8688219649532	632.1138303542839	707.5622764337807	787.5118865059725	663.6163120739238	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	0	a	831.3270896431675	818.0052263839958	785.2582870181718	814.8247680933035	794.7756381975157	--undefined--	--undefined--	1866.9221409758277	1909.946292514552	--undefined--	
O_04	1	e:	533.1036755847382	548.2293713918976	609.4174531519051	645.5495872496014	650.5493744650732	--undefined--	2186.955337542414	--undefined--	2610.7589221393787	2010.80165581396	
O_04	2	E:	744.885920643538	749.7468441791848	740.2658196128064	712.5377922702401	674.349218112249	2120.273678389882	2184.288998954477	2032.4109608974616	2036.9211611817311	2301.0434967416263	
O_04	3	A:	578.9335821882678	568.1604063351532	586.7120716374102	602.8576169935267	605.9223611855484	2375.9173419981853	2512.6910264584453	2569.0155278210946	2702.78901618731	2693.1262279190646	
O_04	4	e:	453.39569499807646	456.0661973581172	505.94776450590734	565.7520851651868	573.6692281240455	2361.3786581538657	2394.838568323633	2380.9538990251344	2330.0477844659113	2427.45813387049	
O_04	5	A:	559.254700902903	570.7942679993013	564.6098616521367	545.5112101656423	517.7783524534384	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	6	i:	462.933948490607	459.2364928553625	457.3926786950887	431.1515948598419	413.1658840976704	2443.6944130191487	2414.9032503731437	2411.6726106725923	2419.3678008116185	2503.6848487073503	
O_04	7	e:	497.8131451606899	512.2299609337766	512.8438284703066	502.52037220088687	492.7992083197007	2352.620620410671	2365.254470191856	2380.1855172921687	2382.57225161304	2409.0505798016884	
O_04	8	o:	490.63466974286223	439.900987059272	421.14720087439997	369.743598477663	347.7871499226181	--undefined--	--undefined--	2308.692489871653	2513.339739524133	2063.19920029258	
O_04	9	A:	602.5451766778621	648.9235939918144	645.373865980579	619.6136924836858	614.5244383552123	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	10	a	620.8044737391164	609.7569503557405	616.0822843395054	1354.2698063450578	564.0161572815165	2501.9557026054667	2006.9980322141778	1821.2643684365974	--undefined--	1947.38452397135	
O_04	11	a	557.2348114107714	550.7066639269388	537.3264990002909	529.1641305037492	523.9379813509509	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	12	o:	485.6713024409941	500.9396585471718	515.1656659744785	517.1184345252042	526.683444642197	2666.047151066592	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	13	e:	514.5779719283344	542.9418175595918	552.2788102186007	545.128773337313	516.0379249413386	2319.5904639322657	2395.2845988422614	2427.4397307055942	2439.385717460218	2416.412001640477	
O_04	14	E	461.26437849484955	512.0850515625443	539.4644572782275	535.8657554620602	535.0703902630697	2602.1849203923693	2735.6022145911397	--undefined--	2854.071851637594	2671.468698506083	
O_04	15	U	442.5023382080005	454.3060828271146	523.2510713012331	412.8606111062979	271.7100612336612	2369.440592721527	2339.9190405305108	2501.4277018824228	2381.5917588559864	2641.1382806488723	
O_04	16	a	831.0026667163445	681.1311096013449	716.0943289178564	680.8907724053411	625.1022241785402	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	17	A:	586.9264216264919	602.6179794018152	631.8574148234789	635.6271836877914	649.3329877121184	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	18	U	612.1631398611381	606.4420576879514	602.9116394962583	608.7359136293147	573.4061295067921	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_04	19	e:	546.4511531759739	580.7642074307269	601.7563298564629	612.0625462439544	612.0754728920691	2448.7116046806327	2482.2197144662478	2456.791641204551	2116.7807273983817	2184.8654585231325	
O_04	20	ale	471.92936997296005	457.0770402085558	450.0128101927564	438.99274954132477	421.69440907091285	2553.670658189379	2522.3593164945587	2548.905315644852	2599.431894977421	2643.85348232863	
O_04	21	@	467.1678494496146	496.8034176043555	506.88002098042284	509.3961689860992	484.90794672522077	2367.483355967257	2318.7921501919873	2252.936231472519	2189.638745621529	2210.776120070054	
O_04	22	i:	487.6050756009067	532.4816505112193	548.641543871594	563.0359696979957	576.3403233625206	2481.631138068469	2446.4946602531627	2497.478423868435	2565.586042904135	2779.982891498308	
O_05	0	a	718.0232796978263	718.8260007962905	731.2050912469124	708.6428961727379	683.2722665927008	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	1	2	545.5628645402866	554.0579839776983	557.2943280889141	531.4762408605114	505.4113337459197	2399.4264488255885	2214.362402349305	1920.723414018284	1795.5437356706211	1688.5241858658214	
O_05	2	2:	495.0176068740711	524.6316276719085	558.3380763531238	593.2510066823904	583.1273131383213	2449.589774657017	2338.0249048089104	2314.9916948350215	2362.686650776827	1978.7209157847724	
O_05	3	e:	561.6723942667899	565.5944943775997	575.8494355490047	568.4453619967062	556.3432170725406	2457.8203095499543	2642.366974711179	2558.9921681526275	2561.8175228826954	2511.0959103666946	
O_05	4	u:	478.34257759620687	455.24621554459407	437.470765721147	439.18059713067146	402.50990823346126	--undefined--	--undefined--	2643.6108315099127	--undefined--	2062.0512673601975	
O_05	5	O	474.3319353823095	476.4656004219202	482.2009388742094	483.3760809407856	481.8160985619096	2230.3852012996326	2218.2651724331677	2298.2341917266617	2351.0983143023836	2382.6167095350847	
O_05	6	e:	430.16294982108695	424.68021404569356	423.8993322384836	425.46888559539696	437.5536220550508	2453.783910318899	2435.801555865649	2417.3598710249266	2406.878392480659	2388.1918159692787	
O_05	7	a	520.7683658523997	554.8398600301564	576.4328777018868	592.4491972563908	579.1916241383757	2297.552376705144	2388.6265973327127	2210.106109668533	2516.25842188686	2698.2438782999247	
O_05	8	a	656.0228404773732	599.2087822439174	563.009958803531	534.6049404877216	470.1692361464937	2476.037937446488	2215.0478572172983	2038.6035199573637	2012.6872057099838	2040.442308768046	
O_05	9	e:	381.4338710607325	415.67824391469327	458.31422729351516	548.9447688816587	614.6977678138377	2522.4737523601484	2603.051339707095	2528.9373506497686	2415.5890553583076	2357.799271672692	
O_05	10	a	654.9182928445564	685.2491564825762	681.7870650124457	660.969721992904	619.4484326302559	2391.293644539378	--undefined--	--undefined--	--undefined--	2410.2461064885033	
O_05	11	@	600.4837612186941	627.0147069639299	647.5374439636669	667.0973142506717	1031.7998466636127	--undefined--	--undefined--	--undefined--	2464.563511392875	--undefined--	
O_05	12	O	592.5700389823562	614.3596423120226	610.9207393942618	603.8598881939814	601.5241641621025	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	13	a	717.8552738641273	696.5219717542531	668.9331299190239	615.691975269424	571.6660318479594	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	14	A:	652.5225381042476	723.4948889758883	738.9074288363661	728.0788441557319	704.1945054873822	2816.74529161059	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	15	a	641.3795382018354	715.1893247209854	724.7021450400044	702.4450255488179	633.0149471892775	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	16	U	521.4008222273882	541.0451917299462	545.193470395242	523.9158753623618	539.717877147488	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	17	U	577.7943191848565	577.2140799542194	566.3835482049194	556.0186436528414	562.341261548702	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	18	a	551.3451817857972	565.9438189226383	590.2884984893786	589.3697172800768	560.1379134499063	2319.7660019572163	2370.233587492054	2400.9068248308445	2412.0492578013886	2213.1542032492744	
O_05	19	i:	446.9159567985216	563.1167538170329	928.0457922509758	475.6196136078012	1006.7530016874184	2685.5982284757133	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	20	e:	589.8290272315943	608.007575239527	618.2009375696651	606.2712554652194	578.3978298532637	2411.0807919937124	2416.0684117850205	2575.332775881124	2665.3300831309202	2905.036451420328	
O_05	21	ale	518.8235721011201	507.9868552658975	484.1575757420743	430.19685652832896	390.62688785624675	2516.534277829861	2468.6785394848075	2501.246481241761	2231.4418740625174	2080.0324769941935	
O_05	22	@	437.6605295753203	504.50317471254107	529.8458638753622	553.6366553950701	568.6699020343137	2277.0729699519975	2283.428981808467	2413.892992598278	2730.2670419171923	2487.2892039308026	
O_05	23	a	693.3010567900011	702.0691565283402	685.7403946103408	687.3638308461381	689.3810167724664	--undefined--	2263.420535928883	--undefined--	--undefined--	--undefined--	
O_05	24	U	435.0356769473464	418.0916346844687	457.8730531140678	477.06820239369785	398.69940087124286	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	25	a	621.975059739557	642.5343033392982	649.2907030913117	642.052171110094	620.2717726427055	2438.393297569547	2608.0526068122263	2759.0680579633063	--undefined--	--undefined--	
O_05	26	A:	603.4772245819174	634.7610757780235	630.3905944544307	623.1271235430148	622.7453465958862	2082.4373191072846	2123.6525009755246	2270.7804153246025	--undefined--	--undefined--	
O_05	27	o:	583.8314153311219	559.317202129617	605.0481223175568	572.1888534064373	544.7087132626897	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	28	a	594.1628154571192	596.4362540871404	608.2151632201955	591.9638498103492	557.0777738151226	2305.279665670297	2167.86372329801	2130.531621378613	2150.619176923076	2123.7211759996994	
O_05	29	u:	486.14889664224813	490.10981996092414	549.5126606957684	545.9570137942974	512.2961123489653	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_05	30	e	549.7187315596495	584.8576529315765	594.0110451824089	613.7166770430108	615.3332980114941	--undefined--	2850.706582466158	2242.7366675186645	2104.8843417558264	2294.545095395676	
O_05	31	E:	656.6582815591003	662.2482270633652	676.2241829920923	662.6105314735063	623.8037833541524	2426.0716606331875	2406.9510623957503	--undefined--	2301.0704880086196	2385.8014266114124	
O_05	32	e:	434.7945671491722	484.79557393541603	547.6350770547052	591.5949372677526	608.4744423870783	2484.7709812905186	2525.1990375187133	2500.202299247579	2392.5797820562284	2557.2721314009377	
O_05	33	2	546.9658815667116	621.6409904065114	658.6844220193985	664.6304757313861	708.5126714506632	2776.08136197696	2473.008928607956	2344.464533583779	--undefined--	--undefined--	
O_06	0	u0	336.7827077899364	386.36171327940633	401.23898233392913	430.1788385208486	390.49222874544347	2159.592270004468	2475.0553285995834	1994.015299871923	2167.7585282302102	2378.59763858632	
O_06	1	a	645.2775273000218	657.3697978021197	663.0662502214915	664.0552207629713	650.8390087174196	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	2	a	600.6295609354587	632.0546430820566	655.5527978611002	641.1689742878134	611.8030498398244	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	3	e:	522.8238644194042	532.0829080730505	533.822503925566	529.2324629442444	521.9260833003559	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	4	U	585.80806336479	580.398612133987	618.6141420595535	626.3203498673821	598.4377026434108	--undefined--	--undefined--	--undefined--	--undefined--	946.6386655176616	
O_06	5	e:	616.4364319330338	627.6474256225507	633.8445232156365	627.7052727483147	592.2381156568614	1902.7895024090744	1978.2133943324461	2044.7798440512122	2163.329822892051	2307.2017770512507	
O_06	6	E	579.0779593731479	597.1594442784425	602.1682227893558	633.9855173897041	639.6895012814122	2315.7718058290966	2174.602885272878	2159.462963728525	2256.3967864341953	2300.0260190665063	
O_06	7	e:	529.6198268200307	536.8147411683899	543.3431766552235	551.3980799742874	564.9354915224936	2238.4051303675174	2079.734668321198	2205.621031324128	1825.04868344159	1988.480615773456	
O_06	8	a	604.4150666196695	632.8680600753962	662.649019551112	675.4104721155525	686.8849930397926	1918.3045461525824	1758.6767998833518	1659.3676711807457	1828.9608183986438	2207.514559095614	
O_06	9	e	389.739678116571	406.2138976340912	453.03702483146446	473.5391953438705	493.7061177741835	2449.729788850536	2596.0258457596287	2644.930333599781	2422.9973465623225	2502.9399201548827	
O_06	10	A:	582.5104528982155	596.3268150148078	605.5639550340018	597.6560361128425	606.2842423689743	1878.3229971619646	1487.050602560861	1500.9734204784227	1490.0631357891832	--undefined--	
O_06	11	e	796.5680717622552	1124.9053111289754	583.3415197606867	566.7020158896053	587.3054176175267	--undefined--	--undefined--	2247.3910946720216	2203.759674005586	2277.5417679022326	
O_06	12	e	621.9735006264465	624.7512145327659	628.8719909204177	631.9814010964261	630.2136009075869	2515.461635678064	2573.986191677516	2840.8027221973202	--undefined--	--undefined--	
O_06	13	a	682.359083942592	732.6137408534762	708.9775732012346	689.8248368945218	647.3539054169363	--undefined--	--undefined--	2360.4356007243236	1576.190458819768	1391.9099948505432	
O_06	14	a	639.4934330911198	644.3499938279083	635.5502454606741	618.3952318722829	601.2863913765885	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	15	A:	571.7158266781893	579.4670203403908	583.1783036710195	578.1548961992447	538.7027596368242	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	16	2	573.0440500725943	600.5059068673638	629.0875408574274	636.2254740673031	645.3869715625364	2083.630671237633	1418.8622407736284	1622.78036945924	2043.214309810349	1876.340547949507	
O_06	17	i:	400.4661403624804	397.7161828896614	399.9700632672317	396.0188758905552	379.05926874678045	2534.247127941461	2474.895493147961	2513.1461031499957	2537.936858605154	2479.480622585211	
O_06	18	i:	350.18494497561994	372.8010109995655	384.0111059276579	394.0968789515212	405.2341764663342	2549.7599480010185	2602.1538911110006	2640.8225779663935	2610.764646596559	2614.396537566305	
O_06	19	e	520.4025264205494	490.44457751619353	449.1653433885915	433.6251208923126	433.83597496689606	2613.7923492184705	2577.037838832821	2423.0957926338274	2398.2442925768723	2381.9753950368663	
O_06	20	a	665.8660988396955	750.8713486585157	757.8886954564257	720.4899929564203	688.0059054248321	--undefined--	--undefined--	2269.1007306333977	2218.919097456221	2128.546323019298	
O_06	21	a	626.2035531167156	648.1435357755734	701.7176979735946	658.9311455343596	695.0872152826753	2247.138556914413	2609.6167020651983	2366.872875076325	1917.9385076703036	--undefined--	
O_06	22	u:	493.0267404288162	457.88517328763646	424.6245405601426	403.1466687867745	393.7675382572419	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	23	o:	509.7353641064122	512.8374438527283	513.9689732735617	510.6876200523909	502.3290792443196	2257.9926925684144	2289.1501169827857	2283.2631916400437	2278.7733277213997	2275.8908355585936	
O_06	24	e	469.0018276559	449.5354685562402	410.5294181568958	413.8757728947119	434.1185803560063	2328.736309942065	2370.1134509322196	2437.9854275226276	2423.559170466762	2471.783304742113	
O_06	25	A:	560.6864493593902	618.3108110246957	631.6665573371939	614.1088478222633	581.7737568555838	2364.48334600198	2321.9924650956705	2301.192904702595	2315.1255990245877	2177.2994232027286	
O_06	26	e:	349.35910682318377	342.9684839802204	380.60846317515046	479.82407656117016	604.7575786948989	2478.011626403522	2534.3806851875556	2508.7189727515847	2396.4292737718815	2352.2506148715634	
O_06	27	o:	601.0546858513484	596.565982595196	585.910362712237	660.347185123143	627.6726268828172	2012.8991504517055	1984.0869330976884	2396.2315662380115	--undefined--	--undefined--	
O_06	28	i:	491.85720143870714	469.33804634238766	431.8212632615218	425.3971372601137	380.29532694756364	2431.708474554852	2668.6127817957436	2599.357409365158	2495.830403877909	2423.4294872795335	
O_06	29	O	744.0592623009518	579.7489221415498	609.9778488980669	1213.9693253446985	1532.1304290881262	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	30	A:	625.681232603212	699.5388684024508	664.818385727482	687.2041645890386	716.1009368278116	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	31	A:	613.9543272430535	695.7565991811176	731.6609794510862	752.0650156465381	786.7356157781818	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	32	ael	535.6081643544421	580.4250163341666	615.4444474975699	655.8695239442392	645.6044294894697	2278.402231416816	2315.0220484711103	2305.10302755868	2250.2256152155087	2182.7784983980946	
O_06	33	ale	482.52986121411783	493.9176088603066	510.00021832949056	516.990002606558	514.0099819526076	2410.906881219582	2371.735123432976	2331.9570230487766	2302.782256745653	2296.8539885848	
O_06	34	E	503.6266166000411	494.63624032723476	489.3119743819848	485.15344996430974	477.1855520122831	2150.6659973775018	2215.4215157491826	2203.6494609900765	2145.6460160838237	2184.10195579954	
O_06	35	o:	543.7021721394456	569.5773501345003	583.3443334901903	586.412298033803	574.1664292429946	2184.363166275438	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	36	e:	459.060456140347	488.63067383762814	504.3992635170355	496.7271036295031	493.51944783689055	2052.6038852490187	2147.28702258603	2499.5591237422495	1977.1621125498189	2100.114722705891	
O_06	37	a	766.4244598632791	733.6588969349264	708.7978295409341	726.8677851405564	715.1353661665294	2596.628416723187	2584.391713732301	--undefined--	--undefined--	--undefined--	
O_06	38	i:	373.58874652311107	369.38083346760357	361.4257806529582	353.6816737481953	354.32435796819846	1976.8254281687437	1954.0966357625216	1903.653910466546	1823.5932040525013	1847.997823839636	
O_06	39	A:	644.7062338016345	644.8402884704738	631.8407837579703	637.14617073449	603.7201923788454	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	40	e:	441.78589525806404	454.96278464309586	473.1984705496354	478.0775276975005	491.0837609497045	1730.905284026083	2189.893167757911	2630.048764397056	2703.330197446453	2706.5420545111965	
O_06	41	a	621.5676819852159	669.0657314654269	684.6103366509615	693.5345023865318	660.358272014658	1578.7437401262737	1822.9401065800191	2230.9065490217963	2578.52822753892	2567.738684710513	
O_06	42	a	567.0519263989597	594.1476932234237	614.1660266463845	636.3974906671284	656.4340858913107	2113.7928686544697	2177.5941711733176	2236.3425510909196	2282.3235354007466	2391.779582250567	
O_06	43	e:	525.2231192866469	538.8992503069641	539.9347771968991	549.9922664418626	542.6741003046183	2173.185281996414	2092.428965892617	2057.871111813174	1827.420354794786	1734.1742363577107	
O_06	44	oe	527.294568060874	540.1994606101957	538.8531700093679	520.9169854402425	509.29706364027226	2005.167574215475	2056.062913132195	2033.9189073585662	2138.755247349646	2146.3655012119907	
O_06	45	i:	443.0703892932519	438.189368004578	428.8322962121911	417.614599709709	400.05925949166107	2422.5513188980162	2392.5838097067126	2343.783826180823	2288.7252303884234	2259.595457386938	
O_06	46	A:	514.3953147838465	546.7160763289644	544.4621247604446	550.2346114782649	540.053808804076	2064.7557789226653	2134.7465679680004	2285.709450283438	2307.8304970578793	2444.4981862383715	
O_06	47	o:	527.3153458152509	536.1851691146612	582.859953454782	592.0978420514642	622.8371168001373	--undefined--	--undefined--	--undefined--	--undefined--	2621.3058130589025	
O_06	48	E:	620.3992561263369	649.363755431373	660.285245998912	649.7057373446646	598.9983798356459	1950.5271841971053	1901.7816991457337	1904.1932002000574	1882.3192660628076	1836.2892196182274	
O_06	49	e:	518.669571177534	518.3996149892463	526.8323426024704	522.4232514206785	502.56888524244454	2364.3397481403485	2461.717916118722	2527.435391718327	2507.446294382293	2612.5586857172825	
O_06	50	A:	663.1727902839311	699.8886494072557	747.8251284535343	750.299326826537	763.8009577906238	2195.5935506980722	2100.182066091637	2181.946398343632	2386.0136866868243	2565.7403935561315	
O_06	51	o:	529.0304825223197	518.6787893823769	508.1144400816495	507.07438654078175	497.6303975696426	--undefined--	--undefined--	--undefined--	2530.5914568638486	2520.437663547502	
O_06	52	u:	497.0704025245754	475.595147077182	461.95338697246956	442.9818366116328	418.3145142958802	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	
O_06	53	o:	503.3985955460577	508.2909706390511	498.1053815172322	486.79700951875367	480.9105654272275	2394.4229208866673	2301.360004217226	2190.7872590924476	2107.9266453710065	2129.363522912233	
O_06	54	e	460.43330309412534	448.2984070122716	442.6126990118416	443.35188303210265	453.3640157656193	2128.3468732689907	2195.471242945341	2257.2919341741576	2293.5647560566763	2285.149560521034	
O_06	55	A:	569.4852457197834	628.6167352553032	690.1523686189775	687.4227105977074	719.0025786544786	2146.011373977132	2154.391819918922	1999.6653462752517	2041.9997991362993	2326.054820200624	
O_07	0	a	761.4959515286055	714.1833553402571	740.7227661094281	761.4231976177625	793.4392819884275	--undefined--	--undefined--	--undefined--	2290.516261344956	--undefined--	
O_07	1	i:	357.48859013390745	362.0842533816235	378.7242231127967	407.6414163305033	415.12477744876554	2472.631908471085	2410.1633541838205	2411.115870892077	2372.26850126254	2299.4200414247516	
O_07	2	A:	465.3558013796021	482.84422811017055	487.6097060363442	485.8752658178371	484.96361880554224	2025.8815269256236	1938.8804660289995	1936.9723523622965	1599.864640671442	1673.664069816953	
O_07	3	u0	485.7096203882742	478.7204853975126	474.21395310739825	466.6711400892877	472.6627650637658	2538.9955522751734	--undefined--	--undefined--	--undefined--	2672.817588516901	
O_07	4	i:	401.784352433064	402.06703559535595	401.0690800200192	393.5376524271556	385.1540330075403	2386.7599423256097	2421.942193913136	2453.1092068516987	2451.0391175273753	2288.3071854269424	
O_07	5	i:	427.25120367538653	442.2867860254965	456.59430652159125	473.4184996234165	525.6149077071739	2092.57293313109	2152.5298309168825	2330.705463612991	2336.848415203972	2497.5416715989604	
